10,21,0.1756,0.16787,0.30992,0.2759,0.18936,0.19842,0.098026,0.10041,0.091338,0.09801,0.094674,-6.2116,-6.1071,-9.8392,214.64,212.39
10,24,0.17797,0.16774,0.3152,0.27069,0.18923,0.20122,0.099076,0.10225,0.090151,0.098975,0.094563,-6.3541,-6.2172,-9.9649,214.68,211.69
10,27,0.18064,0.16749,0.3212,0.26477,0.189,0.20442,0.10024,0.10434,0.088754,0.10008,0.094417,-6.5203,-6.3464,-10.112,214.73,210.9
10,30,0.1836,0.1671,0.32795,0.25816,0.18864,0.20801,0.10151,0.10668,0.087133,0.10133,0.094234,-6.7128,-6.4972,-10.283,214.82,210
10,33,0.18684,0.16651,0.33542,0.25085,0.18813,0.21201,0.10286,0.10926,0.085272,0.10276,0.094014,-6.9342,-6.6722,-10.481,214.95,209
10,36,0.19034,0.16567,0.34363,0.24287,0.18743,0.21643,0.10427,0.11207,0.083164,0.10437,0.093766,-7.1876,-6.8746,-10.708,215.12,207.9
10,39,0.19408,0.16454,0.35256,0.23423,0.18652,0.22129,0.10571,0.11509,0.080805,0.10621,0.093507,-7.4771,-7.1081,-10.968,215.34,206.69
10,42,0.19802,0.16303,0.3622,0.22497,0.18535,0.22662,0.10715,0.11829,0.078205,0.10833,0.093269,-7.8071,-7.3776,-11.267,215.63,205.36
10,45,0.20214,0.16109,0.37252,0.21513,0.18392,0.23244,0.10852,0.12161,0.075397,0.11082,0.09311,-8.1836,-7.6889,-11.609,215.99,203.91
10,48,0.20637,0.15862,0.38347,0.20476,0.18221,0.23881,0.10977,0.125,0.072442,0.1138,0.093123,-8.6135,-8.049,-12.002,216.41,202.32
10,51,0.21067,0.15554,0.39499,0.19395,0.18025,0.2458,0.1108,0.12835,0.069455,0.11746,0.093455,-9.1057,-8.4671,-12.454,216.89,200.58
10,54,0.21494,0.15176,0.40701,0.18279,0.17812,0.25355,0.11149,0.1315,0.066625,0.12205,0.094336,-9.6716,-8.9547,-12.978,217.42,198.65
10,57,0.21911,0.14717,0.41942,0.1714,0.17597,0.26223,0.1117,0.13426,0.064265,0.12797,0.096119,-10.326,-9.5268,-13.588,217.95,196.49
10,60,0.22307,0.14166,0.43207,0.15994,0.1741,0.27214,0.11123,0.13633,0.062875,0.13581,0.099343,-11.087,-10.203,-14.302,218.41,194.02
10,63,0.22667,0.13513,0.44479,0.14857,0.17304,0.28373,0.10979,0.13731,0.063245,0.14642,0.10483,-11.982,-11.01,-15.149,218.68,191.13
10,66,0.22976,0.12746,0.45738,0.1375,0.17368,0.29773,0.10705,0.13668,0.066633,0.16105,0.11384,-13.046,-11.985,-16.163,218.51,187.64
10,69,0.23216,0.11854,0.46959,0.12696,0.17755,0.31527,0.10253,0.13369,0.075027,0.18158,0.1283,-14.333,-13.181,-17.399,217.55,183.28
10,72,0.23366,0.10827,0.48113,0.11717,0.18723,0.33816,0.095638,0.12742,0.091588,0.21074,0.15116,-15.922,-14.676,-18.935,215.14,177.58
10,75,0.23401,0.096548,0.49169,0.10839,0.20704,0.36934,0.085674,0.11672,0.12137,0.25262,0.18699,-17.94,-16.597,-20.897,210.21,169.82
10,78,0.23292,0.083257,0.50094,0.10084,0.24435,0.41359,0.071902,0.10034,0.17245,0.31325,0.24285,-20.603,-19.156,-23.499,200.93,158.82
10,81,0.23003,0.068246,0.50856,0.094733,0.31173,0.4789,0.053879,0.077318,0.25785,0.40158,0.32972,-24.328,-22.759,-27.153,184.18,142.58
18,21,0.13028,0.12454,0.25712,0.22497,0.27458,0.27902,0.26841,0.26955,0.0061668,0.0094727,0.0078198,-1.8373,-1.819,-5.508,193.28,192.17
18,24,0.13245,0.12484,0.26216,0.22008,0.27641,0.28227,0.27078,0.27222,0.0056283,0.010041,0.0078345,-1.9876,-1.9645,-5.6558,192.82,191.36
18,27,0.13492,0.1251,0.26791,0.21454,0.27847,0.28597,0.27345,0.27522,0.0050246,0.01075,0.0078873,-2.1621,-2.1341,-5.8278,192.3,190.44
18,30,0.13768,0.1253,0.27438,0.20835,0.28076,0.29013,0.27639,0.27849,0.0043622,0.011633,0.0079978,-2.3625,-2.3297,-6.0258,191.73,189.4
18,33,0.14072,0.1254,0.28159,0.20154,0.28326,0.29476,0.27961,0.28202,0.0036517,0.012734,0.0081931,-2.5911,-2.5538,-6.2521,191.1,188.24
18,36,0.14403,0.12536,0.28953,0.19411,0.28599,0.29986,0.28308,0.28575,0.0029098,0.01411,0.0085099,-2.8502,-2.8093,-6.5095,190.42,186.96
18,39,0.14761,0.12514,0.29822,0.1861,0.28892,0.30547,0.28676,0.28963,0.002163,0.015835,0.0089991,-3.1432,-3.0999,-6.8012,189.68,185.56
18,42,0.15143,0.12467,0.30763,0.17754,0.29208,0.31158,0.29062,0.29357,0.0014517,0.018011,0.0097312,-3.4736,-3.4299,-7.1315,188.89,184.03
18,45,0.15548,0.1239,0.31775,0.16848,0.29545,0.31823,0.29461,0.29745,0.00083854,0.020772,0.010805,-3.8463,-3.8045,-7.5051,188.04,182.37
18,48,0.15971,0.12276,0.32855,0.15899,0.29905,0.32544,0.29863,0.30114,0.00041903,0.024304,0.012361,-4.2668,-4.2305,-7.9284,187.13,180.57
18,51,0.16409,0.12115,0.33997,0.14913,0.30292,0.33328,0.30258,0.30442,0.00033971,0.028858,0.014599,-4.7426,-4.7162,-8.4092,186.16,178.61
18,54,0.16855,0.119,0.35195,0.13902,0.3071,0.34182,0.30628,0.30703,0.00082523,0.034786,0.017806,-5.2829,-5.2722,-8.9573,185.11,176.47
18,57,0.17302,0.11621,0.36437,0.12877,0.3117,0.35119,0.30948,0.3086,0.0022211,0.04258,0.022401,-5.8999,-5.9122,-9.5858,183.96,174.13
18,60,0.17742,0.11268,0.3771,0.11853,0.31688,0.36157,0.31182,0.30864,0.005061,0.052936,0.028999,-6.61,-6.6545,-10.312,182.66,171.54
18,63,0.18164,0.10829,0.38998,0.10846,0.32292,0.3733,0.31274,0.30645,0.010172,0.066847,0.03851,-7.4356,-7.5239,-11.159,181.15,168.61
18,66,0.18553,0.10293,0.40278,0.098744,0.33029,0.38686,0.31144,0.30111,0.018846,0.085742,0.052294,-8.4084,-8.5548,-12.161,179.31,165.23
18,69,0.18896,0.096483,0.41525,0.089574,0.33979,0.40306,0.30669,0.29137,0.033102,0.11168,0.072392,-9.5749,-9.7973,-13.364,176.93,161.2
18,72,0.19173,0.088844,0.42709,0.081153,0.3528,0.42322,0.29668,0.27555,0.056121,0.14766,0.10189,-11.006,-11.327,-14.843,173.69,156.18
18,75,0.19364,0.079894,0.43797,0.073672,0.37171,0.44952,0.27878,0.25151,0.092932,0.19801,0.14547,-12.816,-13.263,-16.713,168.99,149.64
18,78,0.19446,0.06951,0.44754,0.067307,0.40084,0.48571,0.24934,0.21673,0.15151,0.26899,0.21025,-15.203,-15.812,-19.176,161.75,140.64
18,81,0.1939,0.057527,0.45544,0.062208,0.44829,0.53837,0.20377,0.16885,0.24452,0.36952,0.30702,-18.55,-19.367,-22.619,149.96,127.57
