10,21,0.17914,0.17125,0.31545,0.28035,0.19731,0.20612,0.1135,0.11629,0.083813,0.089833,0.086823,-5.5751,-5.4697,-9.2022,212.92,210.73
10,24,0.1816,0.17115,0.3209,0.27496,0.19736,0.20902,0.11474,0.11845,0.082612,0.090566,0.086589,-5.7165,-5.5784,-9.3267,212.91,210.01
10,27,0.18437,0.17095,0.32711,0.26883,0.19733,0.21231,0.11612,0.12091,0.081203,0.091401,0.086302,-5.8816,-5.7061,-9.4727,212.92,209.18
10,30,0.18745,0.1706,0.33408,0.26197,0.1972,0.21602,0.11763,0.12367,0.079572,0.092346,0.085959,-6.0727,-5.8551,-9.6423,212.95,208.26
10,33,0.19083,0.17006,0.34182,0.25439,0.19695,0.22014,0.11924,0.12673,0.077706,0.093412,0.085559,-6.2924,-6.0279,-9.8379,213.01,207.23
10,36,0.19448,0.16927,0.35033,0.24609,0.19653,0.22468,0.12093,0.13006,0.075599,0.094621,0.08511,-6.544,-6.2277,-10.063,213.11,206.1
10,39,0.19839,0.16819,0.3596,0.2371,0.19591,0.22967,0.12267,0.13366,0.073248,0.096005,0.084627,-6.8311,-6.4583,-10.32,213.26,204.86
10,42,0.20252,0.16673,0.36963,0.22744,0.19507,0.2351,0.12441,0.13749,0.070667,0.097613,0.08414,-7.1585,-6.7242,-10.616,213.47,203.5
10,45,0.20684,0.16483,0.38037,0.21714,0.19398,0.24102,0.12609,0.1415,0.067885,0.099522,0.083704,-7.5317,-7.0312,-10.954,213.74,202.02
10,48,0.21129,0.1624,0.39179,0.20628,0.19262,0.24746,0.12766,0.14561,0.064967,0.10185,0.083408,-7.9578,-7.3863,-11.342,214.08,200.42
10,51,0.21583,0.15936,0.40384,0.19492,0.19102,0.25448,0.12899,0.14971,0.062024,0.10476,0.083395,-8.4454,-7.7984,-11.79,214.48,198.67
10,54,0.22036,0.15559,0.41644,0.18317,0.18922,0.26218,0.12997,0.15365,0.059243,0.10853,0.083887,-9.0055,-8.2788,-12.307,214.92,196.75
10,57,0.22481,0.15099,0.42946,0.17115,0.18736,0.27071,0.13043,0.15718,0.056927,0.11353,0.085229,-9.6523,-8.8422,-12.908,215.39,194.62
10,60,0.22904,0.14546,0.44279,0.15901,0.1857,0.28034,0.13014,0.16,0.055562,0.12034,0.08795,-10.405,-9.5078,-13.613,215.8,192.22
10,63,0.23293,0.13886,0.45623,0.14694,0.18472,0.29145,0.1288,0.16164,0.05592,0.1298,0.092862,-11.288,-10.302,-14.447,216.04,189.45
10,66,0.23631,0.13109,0.46957,0.13517,0.18522,0.30468,0.12599,0.16148,0.059231,0.1432,0.10122,-12.339,-11.261,-15.446,215.91,186.15
10,69,0.23898,0.12202,0.48255,0.12392,0.18862,0.3211,0.12117,0.15868,0.067449,0.16242,0.11494,-13.608,-12.437,-16.663,215.07,182.06
10,72,0.24072,0.11155,0.49487,0.11346,0.19735,0.34241,0.11364,0.15209,0.083706,0.19031,0.13701,-15.173,-13.908,-18.174,212.89,176.75
10,75,0.24127,0.099546,0.50617,0.10406,0.21556,0.37142,0.10252,0.14031,0.11304,0.23111,0.17208,-17.161,-15.798,-20.106,208.35,169.52
10,78,0.24032,0.085901,0.51611,0.095969,0.25042,0.41288,0.086818,0.12168,0.1636,0.2912,0.2274,-19.785,-18.319,-22.67,199.67,159.2
10,81,0.23746,0.070451,0.52432,0.089419,0.31445,0.4749,0.065828,0.094804,0.24862,0.38009,0.31436,-23.458,-21.873,-26.274,183.73,143.75
18,21,0.13339,0.12752,0.26254,0.22928,0.28055,0.28481,0.27542,0.27685,0.0051258,0.0079655,0.0065457,-1.7254,-1.703,-5.394,192.09,191.03
18,24,0.13565,0.12785,0.26776,0.2242,0.28259,0.28821,0.27792,0.27976,0.0046645,0.0084566,0.0065606,-1.8745,-1.846,-5.54,191.58,190.18
18,27,0.13822,0.12816,0.27372,0.21844,0.2849,0.29209,0.28075,0.28302,0.0041478,0.0090711,0.0066095,-2.0476,-2.0126,-5.7099,191.01,189.21
18,30,0.14109,0.12841,0.28044,0.21201,0.28746,0.29645,0.28388,0.28661,0.0035815,0.0098384,0.0067099,-2.2465,-2.2049,-5.9054,190.36,188.12
18,33,0.14426,0.12856,0.28793,0.20492,0.29028,0.3013,0.28731,0.2905,0.0029751,0.010797,0.006886,-2.4731,-2.4251,-6.1288,189.66,186.91
18,36,0.14773,0.12858,0.2962,0.19718,0.29335,0.30665,0.29101,0.29465,0.0023435,0.011998,0.0071707,-2.7302,-2.6762,-6.3829,188.89,185.58
18,39,0.15148,0.12842,0.30525,0.18882,0.29668,0.31251,0.29497,0.299,0.0017105,0.013509,0.0076095,-3.0206,-2.9616,-6.6708,188.06,184.11
18,42,0.15549,0.12801,0.31507,0.17987,0.30025,0.31889,0.29914,0.30347,0.0011125,0.01542,0.0082663,-3.3482,-3.2858,-6.9966,187.16,182.52
18,45,0.15974,0.1273,0.32565,0.17037,0.30408,0.32582,0.30347,0.30796,0.00060621,0.017855,0.0092308,-3.7175,-3.6537,-7.3653,186.2,180.79
18,48,0.16419,0.1262,0.33695,0.1604,0.30817,0.33331,0.30789,0.31233,0.00027875,0.020983,0.010631,-4.1342,-4.0721,-7.7828,185.18,178.92
18,51,0.16882,0.12465,0.34894,0.15003,0.31255,0.34142,0.31229,0.31638,0.00026456,0.025036,0.012651,-4.6054,-4.5489,-8.2568,184.08,176.89
18,54,0.17354,0.12253,0.36154,0.13937,0.31727,0.35019,0.3165,0.31985,0.00077136,0.030342,0.015557,-5.1403,-5.0946,-8.7972,182.9,174.7
18,57,0.1783,0.11976,0.37464,0.12854,0.3224,0.35973,0.32028,0.32237,0.0021213,0.037363,0.019742,-5.751,-5.7227,-9.4166,181.62,172.32
18,60,0.183,0.11622,0.38811,0.11769,0.32808,0.37021,0.32327,0.32345,0.0048164,0.04676,0.025788,-6.4534,-6.451,-10.132,180.2,169.7
18,63,0.18752,0.1118,0.40177,0.10701,0.33456,0.38188,0.32492,0.32238,0.0096432,0.059492,0.034568,-7.2698,-7.3038,-10.967,178.58,166.79
18,66,0.19173,0.10636,0.41539,0.096679,0.34224,0.39517,0.3244,0.31821,0.017841,0.076954,0.047398,-8.2313,-8.315,-11.953,176.66,163.47
18,69,0.19546,0.099805,0.42872,0.086918,0.35185,0.4108,0.32047,0.3096,0.031375,0.1012,0.066285,-9.384,-9.5338,-13.138,174.26,159.58
18,72,0.19852,0.09199,0.44141,0.077947,0.36461,0.42997,0.31124,0.29473,0.053373,0.13524,0.094305,-10.798,-11.035,-14.594,171.08,154.8
18,75,0.20068,0.082797,0.45311,0.069975,0.38276,0.45473,0.29391,0.2712,0.088847,0.18353,0.13619,-12.586,-12.936,-16.437,166.55,148.63
18,78,0.20169,0.072092,0.46344,0.063195,0.41037,0.48867,0.26452,0.23603,0.14585,0.25264,0.19924,-14.946,-15.441,-18.866,159.68,140.18
18,81,0.20123,0.059702,0.47199,0.057768,0.45525,0.53831,0.21792,0.18621,0.23733,0.3521,0.29471,-18.259,-18.942,-22.267,148.51,127.83
