10,21,0.17616,0.16841,0.3108,0.27661,0.22093,0.22899,0.17982,0.18327,0.04111,0.045726,0.043418,-3.577,-3.4945,-7.2154,206.71,204.71
10,24,0.17855,0.16828,0.31611,0.27137,0.22132,0.23198,0.18144,0.186,0.039881,0.045986,0.042933,-3.7265,-3.6187,-7.3521,206.61,203.96
10,27,0.18124,0.16804,0.32214,0.26542,0.2217,0.23539,0.18323,0.18908,0.038476,0.046315,0.042395,-3.9009,-3.7644,-7.5119,206.52,203.11
10,30,0.18422,0.16765,0.32892,0.25877,0.22206,0.23922,0.18516,0.19248,0.036897,0.046735,0.041816,-4.1023,-3.9339,-7.6971,206.43,202.16
10,33,0.18748,0.16707,0.33644,0.25142,0.22236,0.24347,0.18721,0.19619,0.035151,0.047277,0.041214,-4.3332,-4.1298,-7.9101,206.35,201.1
10,36,0.191,0.16624,0.34469,0.24339,0.22259,0.24816,0.18934,0.20017,0.03325,0.047986,0.040618,-4.5969,-4.3553,-8.1541,206.29,199.93
10,39,0.19476,0.16511,0.35368,0.23469,0.22271,0.25329,0.1915,0.20437,0.031218,0.048923,0.04007,-4.8968,-4.6142,-8.4329,206.26,198.65
10,42,0.19874,0.16362,0.36338,0.22537,0.22272,0.2589,0.19362,0.20872,0.029095,0.050175,0.039635,-5.2374,-4.9113,-8.751,206.25,197.25
10,45,0.20288,0.16168,0.37376,0.21546,0.22259,0.26499,0.19564,0.21313,0.026946,0.051864,0.039405,-5.6241,-5.2523,-9.114,206.28,195.73
10,48,0.20715,0.15922,0.38479,0.20501,0.22232,0.27162,0.19746,0.21746,0.02487,0.054162,0.039516,-6.0635,-5.6445,-9.5287,206.34,194.08
10,51,0.21148,0.15615,0.3964,0.19412,0.22195,0.27884,0.19893,0.22153,0.023021,0.057311,0.040166,-6.5639,-6.0966,-10.004,206.43,192.28
10,54,0.2158,0.15237,0.4085,0.18286,0.22155,0.28676,0.19991,0.22511,0.021634,0.061652,0.041643,-7.1357,-6.6201,-10.55,206.53,190.31
10,57,0.22001,0.14777,0.42101,0.17138,0.22123,0.29552,0.20017,0.22786,0.021067,0.06767,0.044368,-7.7923,-7.2297,-11.182,206.6,188.12
10,60,0.22401,0.14226,0.43376,0.15981,0.22127,0.30538,0.1994,0.22933,0.021868,0.076055,0.048961,-8.5517,-7.9444,-11.917,206.59,185.67
10,63,0.22765,0.13572,0.4466,0.14833,0.2221,0.31673,0.19722,0.22893,0.024879,0.087798,0.056338,-9.438,-8.7904,-12.782,206.38,182.84
10,66,0.23079,0.12803,0.4593,0.13716,0.22446,0.33018,0.19306,0.22586,0.031405,0.10432,0.067864,-10.485,-9.8037,-13.811,205.79,179.49
10,69,0.23323,0.11909,0.47163,0.1265,0.22963,0.34676,0.18615,0.21906,0.04348,0.1277,0.085588,-11.743,-11.036,-15.055,204.5,175.36
10,72,0.23476,0.10879,0.48329,0.11662,0.23977,0.36807,0.17547,0.20716,0.064297,0.16091,0.1126,-13.287,-12.566,-16.591,201.98,170.06
10,75,0.23515,0.097017,0.49396,0.10774,0.25855,0.39681,0.15965,0.1885,0.098903,0.20831,0.15361,-15.237,-14.515,-18.541,197.31,162.92
10,78,0.23408,0.083671,0.50332,0.10011,0.29234,0.43742,0.13703,0.16122,0.15531,0.27619,0.21575,-17.803,-17.097,-21.115,188.91,152.82
10,81,0.23119,0.06859,0.51102,0.093931,0.35237,0.49751,0.10607,0.12389,0.24631,0.37362,0.30996,-21.386,-20.711,-24.715,173.99,137.88
18,21,0.13077,0.12502,0.25798,0.22566,0.36645,0.36931,0.36145,0.36112,0.0049995,0.00819,0.0065948,-0.5449,-0.54891,-4.2267,170.33,169.62
18,24,0.13296,0.12532,0.26305,0.22074,0.36914,0.37289,0.3646,0.36409,0.0045384,0.0088012,0.0066698,-0.69563,-0.70171,-4.3784,169.65,168.72
18,27,0.13544,0.12558,0.26883,0.21516,0.37219,0.37697,0.36817,0.36741,0.0040191,0.0095562,0.0067876,-0.87031,-0.87927,-4.5546,168.89,167.7
18,30,0.13822,0.12579,0.27534,0.20894,0.37559,0.38153,0.37215,0.37105,0.0034465,0.010487,0.0069666,-1.0706,-1.0835,-4.7568,168.04,166.56
18,33,0.14128,0.1259,0.28259,0.20208,0.37935,0.38659,0.37652,0.37496,0.0028299,0.011634,0.0072321,-1.2987,-1.3168,-4.9875,167.09,165.29
18,36,0.14462,0.12587,0.29059,0.1946,0.38347,0.39215,0.38128,0.37909,0.0021841,0.013054,0.0076189,-1.5568,-1.5818,-5.2491,166.06,163.91
18,39,0.14822,0.12566,0.29933,0.18654,0.38793,0.3982,0.3864,0.38338,0.0015335,0.014818,0.0081757,-1.848,-1.8821,-5.5448,164.95,162.39
18,42,0.15208,0.1252,0.30881,0.17792,0.39274,0.40475,0.39182,0.38773,0.00091658,0.017025,0.0089707,-2.176,-2.2217,-5.8786,163.74,160.75
18,45,0.15615,0.12444,0.319,0.16879,0.3979,0.41182,0.39751,0.39201,0.00039339,0.019806,0.0101,-2.5453,-2.6057,-6.2552,162.45,158.99
18,48,0.16042,0.1233,0.32988,0.15922,0.40341,0.4194,0.40336,0.39606,5.6926e-05,0.023343,0.0117,-2.9613,-3.0406,-6.6805,161.07,157.09
18,51,0.16483,0.1217,0.34139,0.14929,0.40928,0.42752,0.40923,0.39964,5.0673e-05,0.027883,0.013967,-3.4313,-3.5343,-7.1623,159.6,155.06
18,54,0.16934,0.11956,0.35346,0.13909,0.41553,0.43622,0.41493,0.40245,0.00059582,0.033773,0.017184,-3.9643,-4.097,-7.7099,158.03,152.89
18,57,0.17386,0.11677,0.36599,0.12875,0.42219,0.44555,0.42016,0.40405,0.0020338,0.041499,0.021766,-4.5721,-4.7419,-8.3359,156.36,150.55
18,60,0.1783,0.11323,0.37884,0.11842,0.42934,0.45562,0.42445,0.40386,0.0048931,0.051752,0.028323,-5.2708,-5.4867,-9.0571,154.57,148.04
18,63,0.18256,0.10884,0.39183,0.10825,0.43712,0.4666,0.42712,0.40108,0.0099954,0.06552,0.037758,-6.082,-6.3552,-9.8962,152.63,145.3
18,66,0.18651,0.10347,0.40476,0.098439,0.44576,0.4788,0.42714,0.39458,0.018624,0.084226,0.051425,-7.0365,-7.3808,-10.885,150.46,142.25
18,69,0.18998,0.097004,0.41736,0.089178,0.45572,0.49274,0.42292,0.38281,0.032791,0.10993,0.071362,-8.1792,-8.612,-12.07,147.98,138.78
18,72,0.19279,0.089337,0.42934,0.080671,0.46779,0.50932,0.41212,0.36368,0.055673,0.14564,0.10066,-9.5785,-10.122,-13.521,144.97,134.65
18,75,0.19474,0.080348,0.44034,0.073115,0.48349,0.53008,0.3912,0.33439,0.092295,0.19569,0.14399,-11.345,-12.026,-15.352,141.06,129.49
18,78,0.19559,0.069913,0.45002,0.066686,0.50565,0.55785,0.35501,0.29144,0.15064,0.2664,0.20852,-13.668,-14.525,-17.756,135.55,122.59
18,81,0.19505,0.057867,0.45802,0.061535,0.54003,0.59793,0.29659,0.23113,0.24343,0.3668,0.30512,-16.92,-18.003,-21.108,127.02,112.65
