10,21,0.17323,0.16561,0.30621,0.2729,0.17345,0.18324,0.037992,0.039124,0.13546,0.14412,0.13979,-10.327,-10.199,-13.944,218.79,216.36
10,24,0.17554,0.16545,0.31137,0.2678,0.17301,0.18598,0.038326,0.039831,0.13468,0.14615,0.14041,-10.479,-10.312,-14.074,218.9,215.67
10,27,0.17815,0.16518,0.31724,0.26202,0.17241,0.18911,0.038693,0.040634,0.13372,0.14847,0.1411,-10.654,-10.442,-14.227,219.05,214.89
10,30,0.18103,0.16475,0.32383,0.25557,0.17165,0.19263,0.039087,0.041533,0.13256,0.1511,0.14183,-10.857,-10.594,-14.403,219.24,214.01
10,33,0.18418,0.16413,0.33113,0.24844,0.17066,0.19657,0.0395,0.042526,0.13116,0.15404,0.1426,-11.091,-10.77,-14.607,219.49,213.03
10,36,0.18758,0.16327,0.33914,0.24067,0.16943,0.20093,0.039922,0.043608,0.12951,0.15733,0.14342,-11.357,-10.974,-14.841,219.79,211.94
10,39,0.19121,0.1621,0.34785,0.23227,0.16791,0.20575,0.04034,0.044772,0.12757,0.16098,0.14427,-11.661,-11.208,-15.109,220.17,210.74
10,42,0.19503,0.16057,0.35724,0.22326,0.16607,0.21104,0.040737,0.046007,0.12533,0.16504,0.14518,-12.007,-11.479,-15.415,220.63,209.42
10,45,0.19901,0.1586,0.36728,0.21371,0.16388,0.21686,0.041093,0.047293,0.12279,0.16957,0.14618,-12.401,-11.791,-15.765,221.17,207.97
10,48,0.2031,0.15611,0.37792,0.20366,0.16135,0.22327,0.04138,0.048605,0.11997,0.17466,0.14731,-12.85,-12.151,-16.167,221.8,206.38
10,51,0.20724,0.15302,0.38911,0.1932,0.15849,0.23035,0.04156,0.049903,0.11693,0.18045,0.14869,-13.364,-12.57,-16.629,222.51,204.61
10,54,0.21135,0.14923,0.40076,0.18242,0.15539,0.23826,0.041588,0.051131,0.1138,0.18713,0.15047,-13.954,-13.057,-17.162,223.28,202.64
10,57,0.21535,0.14464,0.41277,0.17143,0.15223,0.24721,0.041403,0.052208,0.11083,0.19501,0.15292,-14.636,-13.629,-17.783,224.06,200.41
10,60,0.21912,0.13916,0.42499,0.16039,0.14935,0.25753,0.040925,0.053024,0.10842,0.20451,0.15646,-15.429,-14.304,-18.51,224.78,197.84
10,63,0.22254,0.13267,0.43726,0.14947,0.14732,0.26972,0.04005,0.053423,0.10727,0.2163,0.16178,-16.361,-15.11,-19.371,225.28,194.8
10,66,0.22546,0.12507,0.44937,0.13885,0.14716,0.28456,0.038646,0.053193,0.10851,0.23137,0.16994,-17.471,-16.084,-20.402,225.32,191.1
10,69,0.22769,0.11626,0.4611,0.12874,0.15056,0.30327,0.036548,0.052051,0.11402,0.25122,0.18262,-18.813,-17.278,-21.658,224.47,186.44
10,72,0.22904,0.10613,0.47216,0.11938,0.16037,0.32777,0.033554,0.049628,0.12682,0.27814,0.20248,-20.471,-18.771,-23.219,222.03,180.34
10,75,0.22927,0.094595,0.48225,0.11098,0.18132,0.36109,0.02945,0.045475,0.15187,0.31562,0.23374,-22.578,-20.691,-25.212,216.81,172.04
10,78,0.22812,0.081539,0.49108,0.10377,0.22131,0.40811,0.024055,0.039101,0.19726,0.36901,0.28313,-25.359,-23.249,-27.857,206.86,160.34
